"","x"
"ZNF569",4
"ZNF793",4
"ZNF571",4
"ZNF607",4
"SIRT2",4
"ZNF546",4
"SERTAD3",4
"AC020929.1",4
"COQ8B",4
"EGLN2",4
"TMEM91",4
"PSG2",4
"LYPD3",4
"ZNF404",4
"ZNF155",4
"ZNF222",4
"ZNF224",4
"AC021092.2",4
"ZNF226",4
"ZNF285",4
"BCL3",4
"PPP1R37",4
"IGFL4",4
"IGFL3",4
"IGFL2",4
"CALM3",4
"DACT3",4
"C5AR1",4
"ZNF541",4
"EHD2",4
"SELENOW",4
"DBP",4
"HSD17B14",4
"NUCB1",4
"FTL",4
"GYS1",4
"TRPM4",4
"RCN3",4
"CPT1C",4
"KCNC3",4
"ASPDH",4
"C19orf81",4
"CLEC11A",4
"SPACA6",4
"ZNF577",4
"ZNF613",4
"ZNF432",4
"ZNF841",4
"ZNF616",4
"ZNF766",4
"ZNF880",4
"ZNF528",4
"ZNF578",4
"ZNF600",4
"ZNF28",4
"ZNF468",4
"ZNF320",4
"ZNF888",4
"ZNF816",4
"ZNF160",4
"ZNF415",4
"ZNF665",4
"ZNF761",4
"ISOC2",4
"SSC5D",4
"ZNF583",4
"ZNF471",4
"ZNF470",4
"ZNF772",4
"ZNF419",4
"ZNF134",4
"ZNF211",4
"ZNF418",4
"ZNF606",4
"SLC25A18",4
"BCL2L13",4
"DGCR6",4
"PRODH",4
"AC000093.1",4
"TMEM191C",4
"CABIN1",4
"ADORA2A",4
"LRRC75B",4
"MYO18B",4
"TPST2",4
"GAL3ST1",4
"DUSP18",4
"C1QTNF6",4
"KDELR3",4
"FAM227A",4
"DNAL4",4
"NPTXR",4
"APOBEC3H",4
"CACNA1I",4
"TEF",4
"MEI1",4
"SEPTIN3",4
"NAGA",4
"CYP2D6",4
"NFAM1",4
"CYB5R3",4
"ARFGAP3",4
"PACSIN2",4
"TTLL1",4
"PPARA",4
"ODF3B",4
"ARSA",4
"TMEM50B",4
"SON",4
"KCNE1",4
"RCAN1",4
"KCNJ6",4
"ETS2",4
"GET1",4
"LCA5L",4
"SH3BGR",4
"C1orf159",5
"TNFRSF18",5
"UBE2J2",5
"ANKRD65",5
"SLC35E2A",5
"PRKCZ",5
"MMEL1",5
"ARHGEF16",5
"TPRG1L",5
"AJAP1",5
"RNF207",5
"TNFRSF9",5
"PIK3CD",5
"UBE4B",5
"PEX14",5
"MTOR",5
"FBXO2",5
"FBXO44",5
"AGTRAP",5
"NPPB",5
"PDPN",5
"FHAD1",5
"PLEKHM2",5
"SLC25A34",5
"CLCNKB",5
"FAM131C",5
"NECAP2",5
"PADI1",5
"ACTL8",5
"KLHDC7A",5
"ALDH4A1",5
"IFFO2",5
"AKR7A3",5
"NBL1",5
"FAM43B",5
"CDA",5
"PINK1",5
"KIF17",5
"RAP1GAP",5
"WNT4",5
"LUZP1",5
"ZNF436",5
"TCEA3",5
"LYPLA2",5
"IL22RA1",5
"NIPAL3",5
"EXTL1",5
"CRYBG2",5
"DHDDS",5
"ARID1A",5
"KDF1",5
"TRNP1",5
"SLC9A1",5
"MAP3K6",5
"AHDC1",5
"SMPDL3B",5
"ATP5IF1",5
"PHACTR4",5
"EPB41",5
"PUM1",5
"TINAGL1",5
"ADGRB2",5
"SPOCD1",5
"MARCKSL1",5
"RBBP4",5
"KIAA1522",5
"TRIM62",5
"ZNF362",5
"ZSCAN20",5
"GJB3",5
"NCDN",5
"PSMB2",5
"TEKT2",5
"MAP7D1",5
"ZC3H12A",5
"MANEAL",5
"FHL3",5
"RHBDL2",5
"AKIRIN1",5
"MACF1",5
"FOXO6",5
"EDN2",5
"CFAP57",5
"TMEM125",5
"BEST4",5
"ZSWIM5",5
"MKNK1",5
"PDZK1IP1",5
"TRABD2B",5
"DHCR24",5
"FYB2",5
"HOOK1",5
"UBE2U",5
"SGIP1",5
"GADD45A",5
"GNG12",5
"DIRAS3",5
"HHLA3",5
"DNAJB4",5
"LPAR3",5
"BCAR3",5
"F3",5
"SLC44A3",5
"PALMD",5
"S1PR1",5
"KIAA1324",5
"MYBPHL",5
"SYPL2",5
"CYB561D1",5
"AMPD2",5
"GSTM3",5
"SLC6A17",5
"DENND2D",5
"INKA2",5
"KCND3",5
"CTTNBP2NL",5
"WNT2B",5
"ST7L",5
"MOV10",5
"PPM1J",5
"OLFML3",5
"DENND2C",5
"CSDE1",5
"NGF",5
"SLC22A15",5
"WARS2",5
"NOTCH2",5
"ANKRD34A",5
"FMO5",5
"H2BC21",5
"SV2A",5
"SF3B4",5
"ADAMTSL4",5
"SETDB1",5
"PIP5K1A",5
"SELENBP1",5
"S100A11",5
"CRNN",5
"IVL",5
"CRTC2",5
"SLC39A1",5
"IL6R",5
"UBE2Q1",5
"ADAM15",5
"TRIM46",5
"THBS3",5
"FDPS",5
"YY1AP1",5
"MEX3A",5
"SEMA4A",5
"SLC25A44",5
"GLMP",5
"NAXE",5
"ISG20L2",5
"PRCC",5
"SH2D2A",5
"CADM3",5
"PIGM",5
"PEA15",5
"COPA",5
"VANGL2",5
"F11R",5
"SDHC",5
"FCRLA",5
"HSD17B7",5
"POGK",5
"ILDR2",5
"FMO4",5
"PRRC2C",5
"TNFSF18",5
"PRDX6",5
"KIAA0040",5
"ASTN1",5
"BRINP2",5
"XPR1",5
"LAMC2",5
"NCF2",5
"NIBAN1",5
"PLA2G4A",5
"KCNT2",5
"CFH",5
"C1orf53",5
"NEK7",5
"LAD1",5
"ARL8A",5
"PPP1R12B",5
"CYB5R1",5
"BTG2",5
"ATP2B4",5
"ETNK2",5
"KISS1",5
"GOLT1A",5
"LRRN2",5
"NUAK2",5
"FCMR",5
"C4BPB",5
"CD55",5
"IRF6",5
"SLC30A1",5
"SMYD2",5
"TGFB2",5
"LYPLAL1",5
"DISP1",5
"TP53BP2",5
"TRIM17",5
"C1orf198",5
"C1orf131",5
"DISC1",5
"MAP10",5
"NTPCR",5
"CHRM3",5
"OPN3",5
"CHML",5
"ZBTB18",5
"ZNF670",5
"ZNF124",5
"TRIM58",5
"OR2W3",5
"SH3BP5L",5
"SH3YL1",5
"ACP1",5
"DCDC2C",5
"GRHL1",5
"LRATD1",5
"NT5C1B",5
"OSR1",5
"KLHL29",5
"FKBP1B",5
"EFR3B",5
"HADHB",5
"SLC35F6",5
"SLC30A3",5
"MPV17",5
"C2orf16",5
"ZNF512",5
"MRPL33",5
"BABAM2",5
"PLB1",5
"LBH",5
"TTC27",5
"CRIM1",5
"HEATR5B",5
"MTA3",5
"PLEKHH2",5
"RHOQ",5
"EPCAM",5
"SPTBN1",5
"BCL11A",5
"APLF",5
"ANXA4",5
"DYSF",5
"SPR",5
"RAB11FIP5",5
"DUSP11",5
"DCTN1",5
"LBX2",5
"DOK1",5
"CAPG",5
"DUSP2",5
"SNRNP200",5
"TSGA10",5
"C2orf15",5
"IL1RL2",5
"MFSD9",5
"GCC2",5
"FBLN7",5
"PAX8",5
"DPP10",5
"MARCO",5
"TMEM37",5
"SCTR",5
"LIMS2",5
"HS6ST1",5
"NCKAP5",5
"LRP1B",5
"RND3",5
"CCDC148",5
"TANC1",5
"DPP4",5
"FAP",5
"COBLL1",5
"GALNT3",5
"SCN9A",5
"METTL8",5
"DNAJC10",5
"NABP1",5
"CAVIN2",5
"CASP8",5
"ALS2",5
"PARD3B",5
"MAP2",5
"ERBB4",5
"IGFBP2",5
"STK36",5
"ANKZF1",5
"DNPEP",5
"DES",5
"OBSL1",5
"STK11IP",5
"SLC4A3",5
"SGPP2",5
"DOCK10",5
"COL4A3",5
"MFF",5
"ITM2C",5
"DIS3L2",5
"ALPP",5
"INPP5D",5
"IQCA1",5
"ACKR3",5
"COPS8",5
"RAB17",5
"ESPNL",5
"KLHL30",5
"NDUFA10",5
"KIF1A",5
"ANO7",5
"BOK",5
"CNTN6",5
"CNTN4",5
"SETMAR",5
"OXTR",5
"ARPC4",5
"JAGN1",5
"IL17RE",5
"PRRT3",5
"VGLL4",5
"RAF1",5
"TMEM40",5
"FBLN2",5
"XPC",5
"CCDC174",5
"COLQ",5
"RARB",5
"GLB1",5
"SUSD5",5
"TRANK1",5
"LRRFIP2",5
"MYD88",5
"XIRP1",5
"TRAK1",5
"ACKR2",5
"ZNF662",5
"ZKSCAN7",5
"ZNF660",5
"TGM4",5
"ZDHHC3",5
"SLC6A20",5
"FYCO1",5
"LRRC2",5
"ALS2CL",5
"SETD2",5
"NCKIPSD",5
"IP6K2",5
"SLC25A20",5
"CCDC71",5
"BSN",5
"IP6K1",5
"MST1R",5
"PCBP4",5
"ABHD14B",5
"ABHD14A",5
"TNNC1",5
"NT5DC2",5
"CACNA1D",5
"ARHGEF3",5
"ACOX2",5
"ADAMTS9",5
"KBTBD8",5
"FRMD4B",5
"GPR27",5
"CNTN3",5
"CADM2",5
"VGLL3",5
"CHMP2B",5
"ZNF654",5
"COL8A1",5
"FILIP1L",5
"NFKBIZ",5
"ZPLD1",5
"CBLB",5
"PHLDB2",5
"CCDC80",5
"LSAMP",5
"B4GALT4",5
"ADPRH",5
"POPDC2",5
"PARP9",5
"DTX3L",5
"PDIA5",5
"MYLK",5
"ALG1L",5
"ALDH1L1",5
"TPRA1",5
"PLXND1",5
"COL6A6",5
"CDV3",5
"RAB6B",5
"AMOTL2",5
"NMNAT3",5
"CLSTN2",5
"SPSB4",5
"PAQR9",5
"DIPK2A",5
"TM4SF4",5
"RNF13",5
"GPR87",5
"ARHGEF26",5
"RARRES1",5
"IQCJ-SCHIP1",5
"SCHIP1",5
"IL12A",5
"ARL14",5
"ACTRT3",5
"CLDN11",5
"TNIK",5
"NCEH1",5
"ZMAT3",5
"KCNMB3",5
"AP2M1",5
"EHHADH",5
"LIPH",5
"ST6GAL1",5
"UTS2B",5
"MB21D2",5
"OPA1",5
"TMEM44",5
"TFRC",5
"PAK2",5
"PIGZ",5
"MELTF",5
"ZNF732",5
"SLC49A3",5
"CPLX1",5
"LETM1",5
"C4orf48",5
"FAM193A",5
"SH3BP2",5
"HTT",5
"DOK7",5
"STK32B",5
"TBC1D14",5
"ABLIM2",5
"FAM200B",5
"BST1",5
"FGFBP1",5
"MED28",5
"FAM184B",5
"ARAP2",5
"TLR1",5
"KCTD8",5
"FRYL",5
"ERVMER34-1",5
"SCFD2",5
"CHIC2",5
"GSX2",5
"ARL9",5
"ADGRL3",5
"TMPRSS11F",5
"SULT1B1",5
"JCHAIN",5
"GRSF1",5
"AFP",5
"CXCL1",5
"SHROOM3",5
"FRAS1",5
"ANXA3",5
"PLAC8",5
"AFF1",5
"PKD2",5
"TBCK",5
"AIMP1",5
"GIMD1",5
"ARSJ",5
"TRAM1L1",5
"PRSS12",5
"MYOZ2",5
"NDNF",5
"TNIP3",5
"IL21",5
"FGF2",5
"HSPA4L",5
"PGRMC2",5
"SETD7",5
"ZNF827",5
"SH3D19",5
"FBXW7",5
"TMEM154",5
"TMEM131L",5
"CTSO",5
"NPY1R",5
"MSMO1",5
"TLL1",5
"DDX60L",5
"GALNTL6",5
"HAND2",5
"ADAM29",5
"WWC2",5
"CASP3",5
"SDHA",5
"EXOC3",5
"SLC12A7",5
"LPCAT1",5
"C5orf49",5
"SEMA5A",5
"ANKRD33B",5
"CTNND2",5
"DNAH5",5
"TRIO",5
"RETREG1",5
"CDH10",5
"DROSHA",5
"IL7R",5
"DAB2",5
"CARD6",5
"SELENOP",5
"HMGCS1",5
"HSPB3",5
"ACTBL2",5
"ELOVL7",5
"RGS7BP",5
"MARVELD2",5
"MCCC2",5
"FCHO2",5
"ENC1",5
"GCNT4",5
"HMGCR",5
"CERT1",5
"BHMT2",5
"SLCO4C1",5
"TSLP",5
"CCDC112",5
"FEM1C",5
"SLC22A5",5
"FSTL4",5
"CXCL14",5
"FAM13B",5
"FAM53C",5
"STING1",5
"PSD2",5
"CYSTM1",5
"SLC4A9",5
"ANKHD1-EIF4EBP3",5
"PCDHA10",5
"PCDHA11",5
"PCDHA12",5
"PCDHAC2",5
"PCDHB2",5
"PCDHGB1",5
"PCDHGA10",5
"PCDHGA12",5
"FCHSD1",5
"KCTD16",5
"SH3RF2",5
"CAMK2A",5
"ARSI",5
"NDST1",5
"FAXDC2",5
"CYFIP2",5
"NIPAL4",5
"CCNG1",5
"WWC1",5
"RARS1",5
"SLIT3",5
"DOCK2",5
"FGF18",5
"STK10",5
"DUSP1",5
"ERGIC1",5
"ATP6V0E1",5
"MSX2",5
"CLTB",5
"UNC5A",5
"NSD1",5
"DBN1",5
"DDX41",5
"RMND5B",5
"PHYKPL",5
"ZNF454",5
"ZNF879",5
"ZNF354C",5
"ADAMTS2",5
"MGAT4B",5
"MRNIP",5
"FLT4",5
"TRIM7",5
"TRIM41",5
"DUSP22",5
"SERPINB1",5
"SERPINB9",5
"DSP",5
"TMEM14C",5
"TMEM14B",5
"EDN1",5
"PHACTR1",5
"STMND1",5
"CAP2",5
"KIF13A",5
"KDM1B",5
"RNF144B",5
"DCDC2",5
"RIPOR2",5
"CARMIL1",5
"H2AC6",5
"H3C6",5
"BTN2A2",5
"ZKSCAN8",5
"NKAPL",5
"TRIM26",5
"BAG6",5
"DDAH2",5
"VARS1",5
"SKIV2L",5
"TNXB",5
"PPT2",5
"AGPAT1",5
"RING1",5
"VPS52",5
"DAXX",5
"PACSIN1",5
"ANKS1A",5
"TEAD3",5
"ETV7",5
"TMEM217",5
"TBC1D22B",5
"DAAM2",5
"C6orf132",5
"KLHDC3",5
"POLH",5
"MAD2L1BP",5
"NFKBIE",5
"ENPP5",5
"KLHL31",5
"LRRC1",5
"PTP4A1",5
"AL135905.2",5
"OGFRL1",5
"RIMS1",5
"CGAS",5
"SNAP91",5
"CEP162",5
"PNRC1",5
"SRSF12",5
"ANKRD6",5
"POU3F2",5
"ASCC3",5
"SESN1",5
"MARCKS",5
"NT5DC1",5
"TSPYL4",5
"TSPYL1",5
"VGLL2",5
"ROS1",5
"VNN2",5
"EYA4",5
"MAP7",5
"IFNGR1",5
"TXLNB",5
"CITED2",5
"STX11",5
"SAMD5",5
"TAB2",5
"PPP1R14C",5
"SCAF8",5
"FNDC1",5
"PDE10A",5
"AFDN",5
"THBS2",5
"FAM120B",5
"PRKAR1B",5
"DNAAF5",5
"EIF3B",5
"CARD11",5
"AP5Z1",5
"SLC29A4",5
"EIF2AK1",5
"CYTH3",5
"RAC1",5
"DAGLB",5
"ZNF853",5
"ZNF12",5
"GLCCI1",5
"ICA1",5
"VWDE",5
"HDAC9",5
"DNAH11",5
"IL6",5
"GSDME",5
"OSBPL3",5
"CREB5",5
"BMPER",5
"TBX20",5
"AMPH",5
"YAE1",5
"SUGCT",5
"MRPS24",5
"URGCP",5
"UBE2D4",5
"POLD2",5
"GCK",5
"ZMIZ2",5
"NACAD",5
"ABCA13",5
"COBL",5
"EGFR",5
"LANCL2",5
"ZNF117",5
"TMEM248",5
"POM121",5
"FZD9",5
"ELN",5
"GTF2IRD1",5
"GTF2I",5
"POM121C",5
"HIP1",5
"ZP3",5
"UPK3B",5
"GNAI1",5
"SEMA3C",5
"PCLO",5
"SEMA3E",5
"KIAA1324L",5
"CYP51A1",5
"SAMD9",5
"SAMD9L",5
"BHLHA15",5
"BAIAP2L1",5
"ATP5MF",5
"ZKSCAN1",5
"GAL3ST4",5
"CASTOR3",5
"TSC22D4",5
"NYAP1",5
"LRCH4",5
"MOSPD3",5
"GNB2",5
"TRIP6",5
"TRIM56",5
"AP1S1",5
"CLDN15",5
"IFT22",5
"SH2B2",5
"ORAI2",5
"FBXL13",5
"RELN",5
"LAMB4",5
"IMMP2L",5
"TES",5
"GPR37",5
"GRM8",5
"FLNC",5
"CPA4",5
"CPA5",5
"MEST",5
"DGKI",5
"AKR1D1",5
"PARP12",5
"TMEM178B",5
"MGAM",5
"ZNF425",5
"ZNF282",5
"SLC4A2",5
"AGAP3",5
"GYG2",5
"PRKX",5
"NLGN4X",5
"STS",5
"ANOS1",5
"GPR143",5
"FRMPD4",5
"RAB9A",5
"CLTRN",5
"RAI2",5
"MAP7D2",5
"CNKSR2",5
"TAB3",5
"DMD",5
"PRRG1",5
"MAOA",5
"KDM6A",5
"SLC38A5",5
"TBC1D25",5
"PCSK1N",5
"TFE3",5
"CCDC120",5
"PRICKLE3",5
"SHROOM4",5
"MAGED4B",5
"MAGED4",5
"TRO",5
"SPIN2A",5
"ZXDA",5
"ZC4H2",5
"HEPH",5
"EDA2R",5
"AR",5
"FAM155B",5
"EDA",5
"FOXO4",5
"MED12",5
"ZDHHC15",5
"RTL3",5
"LPAR4",5
"ITM2A",5
"HDX",5
"APOOL",5
"ZNF711",5
"PABPC5",5
"NAP1L3",5
"TSPAN6",5
"TMSB15A",5
"GPRASP1",5
"RAB9B",5
"NRK",5
"FRMPD3",5
"PRPS1",5
"CHRDL1",5
"PLS3",5
"KLHL13",5
"WDR44",5
"CUL4B",5
"DCAF12L2",5
"ZDHHC9",5
"BCORL1",5
"ELF4",5
"RAB33A",5
"IGSF1",5
"HS6ST2",5
"GPC4",5
"GPC3",5
"MOSPD1",5
"RTL8A",5
"MAP7D3",5
"ADGRG4",5
"LDOC1",5
"GABRA3",5
"PNMA3",5
"PNMA6A",5
"ZFP92",5
"PLXNB3",5
"PDZD4",5
"BRCC3",5
"ZNF596",5
"ERICH1",5
"CLN8",5
"KBTBD11",5
"CSMD1",5
"CLDN23",5
"FAM86B1",5
"FAM86B2",5
"VPS37A",5
"MTUS1",5
"NAT1",5
"SH2D4A",5
"NPM2",5
"DMTN",5
"SORBS3",5
"PDLIM2",5
"C8orf58",5
"DOCK5",5
"EPHX2",5
"RBPMS",5
"NRG1",5
"FGFR1",5
"GOLGA7",5
"LYN",5
"PENK",5
"FAM110B",5
"CHD7",5
"GGH",5
"TTPA",5
"YTHDF3",5
"CYP7B1",5
"SULF1",5
"SLCO5A1",5
"KCNB2",5
"RDH10",5
"STAU2",5
"JPH1",5
"TP53INP1",5
"TSPYL5",5
"LAPTM4B",5
"MATN2",5
"ERICH5",5
"YWHAZ",5
"ZNF706",5
"RRM2B",5
"UBR5",5
"KLF10",5
"EBAG9",5
"SYBU",5
"EXT1",5
"SAMD12",5
"TNFRSF11B",5
"MAL2",5
"ENPP2",5
"FAM83A",5
"FBXO32",5
"SQLE",5
"WASHC5",5
"LRATD2",5
"ADCY8",5
"LRRC6",5
"ADGRB1",5
"JRK",5
"LY6E",5
"GLI4",5
"RHPN1",5
"FAM83H",5
"IQANK1",5
"EPPK1",5
"GRINA",5
"SLC39A4",5
"COMMD5",5
"WASHC1",5
"DOCK8",5
"DMRT2",5
"GLIS3",5
"SLC1A1",5
"SPATA6L",5
"PLPP6",5
"AK3",5
"C9orf92",5
"SH3GL2",5
"PLIN2",5
"HACD4",5
"ELAVL2",5
"TUSC1",5
"MOB3B",5
"ACO1",5
"UBAP2",5
"SIGMAR1",5
"FAM214B",5
"FBXO10",5
"FRMPD1",5
"SLC25A51",5
"SHB",5
"IGFBPL1",5
"ZNF658",5
"PGM5",5
"TMEM252",5
"PIP5K1B",5
"MAMDC2",5
"PRUNE2",5
"GNA14",5
"GNAQ",5
"TLE4",5
"RASEF",5
"SLC28A3",5
"ISCA1",5
"DAPK1",5
"SUSD3",5
"NINJ1",5
"AOPEP",5
"CDC14B",5
"TRMO",5
"NANS",5
"CORO2A",5
"GALNT12",5
"PGAP4",5
"NIPSNAP3B",5
"RAD23B",5
"LPAR1",5
"UGCG",5
"SUSD1",5
"KIAA1958",5
"ZNF883",5
"FKBP15",5
"RGS3",5
"ASTN2",5
"TRIM32",5
"STOM",5
"DAB2IP",5
"CRB2",5
"DENND1A",5
"NEK6",5
"OLFML2A",5
"ZBTB43",5
"ZBTB34",5
"GARNL3",5
"ZNF79",5
"FAM102A",5
"URM1",5
"CERCAM",5
"SPTAN1",5
"ZDHHC12",5
"TBC1D13",5
"IER5L",5
"ASB6",5
"PTGES",5
"NCS1",5
"PRDM12",5
"AIF1L",5
"PRRC2B",5
"GTF3C4",5
"SPACA9",5
"TSC1",5
"SURF1",5
"REXO4",5
"ADAMTS13",5
"SLC2A6",5
"BRD3OS",5
"COL5A1",5
"OLFM1",5
"GPSM1",5
"SNAPC4",5
"AGPAT2",5
"PHPT1",5
"TRAF2",5
"PTGDS",5
"LCNL1",5
"NPDC1",5
"ANAPC2",5
"SSNA1",5
"TPRN",5
"NSMF",5
"IFITM2",5
"IFITM3",5
"SIGIRR",5
"RNH1",5
"LRRC56",5
"IRF7",5
"EPS8L2",5
"SLC25A22",5
"PNPLA2",5
"DUSP8",5
"KRTAP5-2",5
"ART5",5
"TRIM21",5
"TRIM22",5
"TIMM10B",5
"OLFML1",5
"PPFIBP2",5
"CYB5R2",5
"NLRP10",5
"SCUBE2",5
"AMPD3",5
"RNF141",5
"MRVI1",5
"CTR9",5
"BTBD10",5
"SPON1",5
"RRAS2",5
"SOX6",5
"SAA1",5
"TMEM86A",5
"NAV2",5
"LUZP2",5
"DCDC1",5
"CAPRIN1",5
"LDLRAD3",5
"COMMD9",5
"RAG1",5
"C11orf74",5
"SLC35C1",5
"ARHGAP1",5
"NR1H3",5
"SLC43A3",5
"SERPING1",5
"DTX4",5
"STX3",5
"VWCE",5
"DDB1",5
"DAGLA",5
"MYRF",5
"ASRGL1",5
"LRRN4CL",5
"TMEM179B",5
"PLAAT3",5
"MARK2",5
"OTUB1",5
"CCDC88B",5
"PYGM",5
"SF1",5
"MEN1",5
"CDC42BPG",5
"EHD1",5
"MAJIN",5
"NAALADL1",5
"FRMD8",5
"SCYL1",5
"MAP3K11",5
"PCNX3",5
"SNX32",5
"CST6",5
"PACS1",5
"RAB1B",5
"CNIH2",5
"TMEM151A",5
"SLC29A2",5
"DPP3",5
"ZDHHC24",5
"LRFN4",5
"RHOD",5
"SSH3",5
"CLCF1",5
"CARNS1",5
"CORO1B",5
"GSTP1",5
"UNC93B1",5
"LRP5",5
"PPFIA1",5
"DHCR7",5
"NUMA1",5
"LAMTOR1",5
"FOLR3",5
"INPPL1",5
"ARHGEF17",5
"UCP2",5
"C2CD3",5
"PPME1",5
"ARRB1",5
"KLHL35",5
"KCTD21",5
"GAB2",5
"FAM181B",5
"SYTL2",5
"CCDC81",5
"FZD4",5
"FAT3",5
"SESN3",5
"CASP1",5
"LAYN",5
"SIK2",5
"BCO2",5
"NCAM1",5
"NNMT",5
"REXO2",5
"CADM1",5
"UBE4A",5
"TMEM25",5
"IFT46",5
"BCL9L",5
"VPS11",5
"SC5D",5
"EI24",5
"DCPS",5
"FLI1",5
"ST14",5
"GLB1L2",5
"B3GAT1",5
"IDI1",5
"WDR37",5
"SFMBT2",5
"ITIH5",5
"ATP5F1C",5
"CELF2",5
"CCDC3",5
"OPTN",5
"FAM171A1",5
"PTER",5
"RSU1",5
"STAM",5
"C10orf67",5
"OTUD1",5
"KIAA1217",5
"ENKUR",5
"ABI1",5
"ANKRD26",5
"MTPAP",5
"PARD3",5
"ZNF37A",5
"RASGEF1A",5
"ZNF22",5
"GPRIN2",5
"ANXA8",5
"OGDHL",5
"DKK1",5
"BICC1",5
"RHOBTB1",5
"ARID5B",5
"MYPN",5
"PBLD",5
"FAM241B",5
"MACROH2A2",5
"SLC29A3",5
"USP54",5
"RPS24",5
"ZMIZ1",5
"ANXA11",5
"TSPAN14",5
"NRG3",5
"CDHR1",5
"GRID1",5
"PAPSS2",5
"ACTA2",5
"FAS",5
"SLC16A12",5
"CYP26C1",5
"RBP4",5
"SLC35G1",5
"PDLIM1",5
"PIK3AP1",5
"UBTD1",5
"ANKRD2",5
"HOGA1",5
"MARVELD1",5
"HPS1",5
"ENTPD7",5
"SEMA4G",5
"LZTS2",5
"BTRC",5
"SORCS3",5
"ADRA2A",5
"GFRA1",5
"NANOS1",5
"CPXM2",5
"UROS",5
"FANK1",5
"MGMT",5
"FUOM",5
"B4GALNT3",5
"DCP1B",5
"TULP3",5
"TEAD4",5
"TSPAN9",5
"TIGAR",5
"ANO2",5
"VWF",5
"PLEKHG6",5
"ING4",5
"ZNF384",5
"ATN1",5
"PTPN6",5
"C1S",5
"C1RL",5
"RBP5",5
"CLSTN3",5
"GABARAPL1",5
"STYK1",5
"YBX3",5
"DUSP16",5
"DDX47",5
"GPRC5A",5
"GRIN2B",5
"PLBD1",5
"PTPRO",5
"DERA",5
"RERGL",5
"PIK3C2G",5
"PYROXD1",5
"KCNJ8",5
"CASC1",5
"OVCH1",5
"TSPAN11",5
"SYT10",5
"HDAC7",5
"CACNB3",5
"FKBP11",5
"WNT10B",5
"NCKAP5L",5
"ASIC1",5
"DIP2B",5
"DAZAP2",5
"ACVR1B",5
"KRT7",5
"KRT8",5
"KRT18",5
"SOAT2",5
"PRR13",5
"CALCOCO1",5
"ZNF385A",5
"MMP19",5
"DGKA",5
"RAB5B",5
"IKZF4",5
"SPRYD4",5
"RBMS2",5
"BAZ2A",5
"STAT6",5
"KIF5A",5
"PIP4K2C",5
"TBC1D30",5
"GRIP1",5
"DYRK2",5
"MDM2",5
"RAB3IP",5
"TPH2",5
"TRHDE",5
"CSRP2",5
"PTPRQ",5
"TMTC2",5
"LUM",5
"PLEKHG7",5
"SOCS2",5
"CRADD",5
"PLXNC1",5
"USP44",5
"ANKS1B",5
"ANO4",5
"GNPTAB",5
"DRAM1",5
"SELPLG",5
"CORO1C",5
"SSH1",5
"ACACB",5
"MMAB",5
"GLTP",5
"ANKRD13A",5
"ARPC3",5
"PHETA1",5
"ATXN2",5
"OAS1",5
"OAS3",5
"HRK",5
"TESC",5
"FBXO21",5
"HSPB8",5
"MSI1",5
"TRIAP1",5
"C12orf43",5
"WDR66",5
"CCDC92",5
"RFLNA",5
"DHX37",5
"AACS",5
"ADGRD1",5
"ULK1",5
"GALNT9",5
"CHFR",5
"ZNF605",5
"ZNF268",5
"LATS2",5
"C1QTNF9B",5
"PABPC3",5
"WASF3",5
"FLT3",5
"MEDAG",5
"FRY",5
"POSTN",5
"TRPC4",5
"ELF1",5
"WBP4",5
"EPSTI1",5
"RUBCNL",5
"RCBTB1",5
"SERPINE3",5
"PCDH17",5
"KLF5",5
"SCEL",5
"NDFIP2",5
"MBNL2",5
"STK24",5
"CLYBL",5
"GGACT",5
"MCF2L",5
"LAMP1",5
"GRTP1",5
"C13orf46",5
"OR4K1",5
"ZNF219",5
"SALL2",5
"HOMEZ",5
"ZFHX2",5
"AP1G2",5
"PSME1",5
"REC8",5
"RABGGTA",5
"NFATC4",5
"NYNRIN",5
"STXBP6",5
"EAPP",5
"BAZ1A",5
"FOXA1",5
"SSTR1",5
"CDKL1",5
"ATL1",5
"SAV1",5
"PYGL",5
"BMP4",5
"GCH1",5
"MAPK1IP1L",5
"PELI2",5
"PRKCH",5
"HIF1A",5
"SYT16",5
"RHOJ",5
"PLEKHG3",5
"CHURC1",5
"RAB15",5
"VTI1B",5
"ZFYVE26",5
"ACTN1",5
"ADAM21",5
"MAP3K9",5
"DPF3",5
"DCAF4",5
"ZFYVE1",5
"ACOT4",5
"ELMSAN1",5
"ERG28",5
"TMEM63C",5
"GSTZ1",5
"SAMD15",5
"VIPAS39",5
"SPTLC2",5
"NRXN3",5
"DIO2",5
"GALC",5
"DGLUCY",5
"TC2N",5
"FBLN5",5
"LGMN",5
"ITPK1",5
"UNC79",5
"C14orf132",5
"BDKRB2",5
"BDKRB1",5
"AK7",5
"BCL11B",5
"EVL",5
"YY1",5
"SLC25A29",5
"BEGAIN",5
"RCOR1",5
"PPP1R13B",5
"KIF26A",5
"INF2",5
"ATP10A",5
"GABRB3",5
"GABRA5",5
"APBA2",5
"TJP1",5
"MEIS2",5
"PAK6",5
"DISP2",5
"SPINT1",5
"TYRO3",5
"ZNF106",5
"SHF",5
"FGF7",5
"ATP8B4",5
"SLC27A2",5
"MAPK6",5
"FAM214A",5
"PIGB",5
"TEX9",5
"TLN2",5
