"","x"
"MLLT1",5
"GTF2F1",5
"SH2D3A",5
"VAV1",5
"RAB11B",5
"CDC37",5
"ELOF1",5
"IL27RA",5
"AKAP8",5
"FAM32A",5
"TMEM221",5
"MAP1S",5
"INSL3",5
"PGPEP1",5
"CERS1",5
"SUGP1",5
"LSR",5
"UPK1A",5
"HCST",5
"SIPA1L3",5
"SPINT2",5
"RINL",5
"GRIK5",5
"ZNF112",5
"ZNF296",5
"RTN2",5
"PNMA8B",5
"PRKD2",5
"KPTN",5
"PLEKHA4",5
"LRRC4B",5
"ZNF480",5
"CDC42EP5",5
"ZNF154",5
"ADA2",5
"ZDHHC8",5
"YDJC",5
"SMARCB1",5
"PITPNB",5
"THOC5",5
"ASCC2",5
"PES1",5
"TCN2",5
"OSBP2",5
"FOXRED2",5
"RAC2",5
"SNU13",5
"BIK",5
"PARVB",5
"PIM3",5
"MAPK12",5
"MAPK11",5
"SBF1",5
"RABL2B",5
"FP565260.3",5
"NRIP1",5
"JAM2",5
"ADAMTS1",5
"BACH1",5
"CLIC6",5
"RUNX1",5
"SIM2",5
"PDE9A",5
"ICOSLG",5
"MT-CO1",5
"MT-CO2",5
"MT-CO3",5
"GNB1",6
"NPHP4",6
"KCNAB2",6
"PER3",6
"SLC45A1",6
"ENO1",6
"GPR157",6
"MTHFR",6
"PLOD1",6
"TNFRSF1B",6
"VPS13D",6
"CASP9",6
"DDI2",6
"FBXO42",6
"PADI2",6
"CDC42",6
"ID3",6
"FUCA1",6
"MYOM3",6
"RCAN3",6
"SYTL1",6
"STX12",6
"SDC3",6
"ZMYM6",6
"KIAA0319L",6
"SH3D21",6
"HEYL",6
"PPT1",6
"RLF",6
"ZMPSTE24",6
"ZNF684",6
"RIMKLA",6
"CCDC30",6
"P3H1",6
"SLC2A1",6
"SZT2",6
"ARTN",6
"IPO13",6
"ARMH1",6
"IPP",6
"PIK3R3",6
"TSPAN1",6
"TAL1",6
"CMPK1",6
"SPATA6",6
"RNF11",6
"ZFYVE9",6
"ZYG11B",6
"SLC1A7",6
"GLIS1",6
"CYB5RL",6
"SSBP3",6
"PLPP3",6
"PRKAA2",6
"NFIA",6
"DOCK7",6
"ALG6",6
"PGM1",6
"DNAJC6",6
"SLC35D1",6
"LRRC7",6
"FPGT",6
"FPGT-TNNI3K",6
"ST6GALNAC5",6
"PIGK",6
"IFI44",6
"PRKACB",6
"SSX2IP",6
"MCOLN3",6
"SH3GLB1",6
"HS2ST1",6
"GBP3",6
"GBP2",6
"GBP4",6
"DIPK1A",6
"FNBP1L",6
"ABCD3",6
"TLCD4",6
"PLPPR4",6
"FRRS1",6
"DBT",6
"NTNG1",6
"TMEM167B",6
"GSTM4",6
"CSF1",6
"AHCYL1",6
"SLC16A4",6
"CHI3L2",6
"RAP1A",6
"SLC16A1",6
"PHTF1",6
"HIPK1",6
"MAN1A2",6
"PIAS3",6
"TXNIP",6
"PRKAB2",6
"PDE4DIP",6
"MTMR11",6
"VPS45",6
"ECM1",6
"ANXA9",6
"MINDY1",6
"MLLT11",6
"LYSMD1",6
"PI4KB",6
"TDRKH",6
"RORC",6
"THEM5",6
"S100A10",6
"S100A5",6
"SLC27A3",6
"ADAR",6
"EFNA3",6
"ASH1L",6
"RIT1",6
"CRABP2",6
"NTRK1",6
"ATP1A2",6
"CASQ1",6
"FCGR2A",6
"ATF6",6
"UHMK1",6
"RGS5",6
"PBX1",6
"MPC2",6
"MROH9",6
"SUCO",6
"ANKRD45",6
"KLHL20",6
"ZBTB37",6
"SEC16B",6
"FAM20B",6
"CEP350",6
"MR1",6
"LAMC1",6
"COLGALT2",6
"CFHR1",6
"ZBTB41",6
"CRB1",6
"DENND1B",6
"ATP6V1G3",6
"NR5A2",6
"IGFN1",6
"PKP1",6
"SHISA4",6
"GPR37L1",6
"KDM5B",6
"KLHL12",6
"TMEM183A",6
"PPFIA4",6
"PPP1R15B",6
"PIK3C2B",6
"TMCC2",6
"LEMD1",6
"BLACAT1",6
"MFSD4A",6
"SLC41A1",6
"RAB7B",6
"C1orf116",6
"YOD1",6
"CD34",6
"RPS6KC1",6
"IARS2",6
"HHIPL2",6
"MIA3",6
"TLR5",6
"SUSD4",6
"EPHX1",6
"ACBD3",6
"GALNT2",6
"C1orf131",6
"EGLN1",6
"SIPA1L2",6
"LYST",6
"GREM2",6
"KMO",6
"AC108488.2",6
"IAH1",6
"ADAM17",6
"RHOB",6
"ATAD2B",6
"FAM228B",6
"PFN4",6
"NCOA1",6
"DNAJC27",6
"SLC35F6",6
"MAPRE3",6
"OST4",6
"SLC30A3",6
"CCDC121",6
"ALK",6
"BIRC6",6
"CDC42EP3",6
"CYP1B1",6
"MORN2",6
"SOS1",6
"TMEM178A",6
"PKDCC",6
"ZFP36L2",6
"PREPL",6
"SOCS5",6
"FSHR",6
"PPP4R3B",6
"PEX13",6
"USP34",6
"COMMD1",6
"TMEM17",6
"EHBP1",6
"WDPCP",6
"UGP2",6
"CEP68",6
"ACTR2",6
"MEIS1",6
"PCYOX1",6
"ADD2",6
"MCEE",6
"CYP26B1",6
"PRADC1",6
"TTC31",6
"SEMA4F",6
"HK2",6
"CTNNA2",6
"DNAH6",6
"TMSB10",6
"TGOLN2",6
"SH2D6",6
"ST3GAL5",6
"KDM3A",6
"CHMP3",6
"RNF103",6
"KRCC1",6
"ADRA2B",6
"ANKRD36B",6
"C2orf92",6
"CRACDL",6
"AFF3",6
"CREG2",6
"NPHP1",6
"ZC3H6",6
"RABL2A",6
"INSIG2",6
"STEAP3",6
"C2orf76",6
"DBI",6
"PTPN4",6
"INHBB",6
"GLI2",6
"CLASP1",6
"MAP3K2",6
"IWS1",6
"UGGT1",6
"CCDC115",6
"MGAT5",6
"GTDC1",6
"RBM43",6
"CACNB4",6
"STAM2",6
"GALNT13",6
"GALNT5",6
"BAZ2B",6
"ITGB6",6
"KCNH7",6
"CSRNP3",6
"UBR3",6
"ERICH2",6
"GORASP2",6
"PDK1",6
"SCRN3",6
"CHN1",6
"LNPK",6
"TTC30A",6
"FKBP7",6
"PDE1A",6
"FRZB",6
"COL3A1",6
"COL5A2",6
"SLC40A1",6
"GLS",6
"MYO1B",6
"CAVIN2",6
"SF3B1",6
"SPATS2L",6
"KCTD18",6
"FAM126B",6
"CASP10",6
"CDK15",6
"BMPR2",6
"NRP2",6
"GPR1",6
"ZDBF2",6
"IDH1",6
"UNC80",6
"LANCL1",6
"CPS1",6
"IKZF2",6
"SPAG16",6
"PECR",6
"TMEM169",6
"PLCD4",6
"ABCB6",6
"PTPRN",6
"ASIC4",6
"INHA",6
"EPHA4",6
"WDFY1",6
"TRIP12",6
"FBXO36",6
"SLC16A14",6
"C2orf72",6
"EIF4E2",6
"MROH2A",6
"TRPM8",6
"SEPTIN2",6
"SUMF1",6
"BHLHE40",6
"SETD5",6
"TTLL3",6
"ATP2B2",6
"SLC6A11",6
"HRH1",6
"IQSEC1",6
"SLC6A6",6
"RBSN",6
"SH3BP5",6
"BTD",6
"KAT2B",6
"TOP2B",6
"PDCD6IP",6
"GOLGA4",6
"PLCD1",6
"TTC21A",6
"NKTR",6
"ZBTB47",6
"ZNF502",6
"LIMD1",6
"LTF",6
"RTP3",6
"PFKFB4",6
"CDHR4",6
"GNAI2",6
"HYAL3",6
"NAA80",6
"C3orf18",6
"DNAH1",6
"GLT8D1",6
"ITIH3",6
"TKT",6
"TASOR",6
"PXK",6
"CFAP20DC",6
"PTPRG",6
"PRICKLE2",6
"TMF1",6
"UBA3",6
"GXYLT2",6
"ROBO1",6
"GBE1",6
"NSUN3",6
"ARL6",6
"CRYBG3",6
"TMEM45A",6
"ABI3BP",6
"SENP7",6
"NXPE3",6
"ALCAM",6
"BBX",6
"CD47",6
"DZIP3",6
"NECTIN3",6
"SLC35A5",6
"SPICE1",6
"USF3",6
"ATP6V1A",6
"CCDC191",6
"ZBTB20",6
"GPR156",6
"HGD",6
"GOLGB1",6
"FAM162A",6
"SLC49A4",6
"SEMA5B",6
"SEC22A",6
"SLC12A8",6
"ZNF148",6
"OSBPL11",6
"PODXL2",6
"RPN1",6
"EFCAB12",6
"MBD4",6
"ATP2C1",6
"TF",6
"KY",6
"PPP2R3A",6
"PCCB",6
"NCK1",6
"IL20RB",6
"CEP70",6
"PIK3CB",6
"COPB2",6
"SPSB4",6
"GK5",6
"XRN1",6
"PCOLCE2",6
"SLC9A9",6
"HPS3",6
"COMMD2",6
"PFN2",6
"TSC22D2",6
"SIAH2",6
"MME",6
"SLC33A1",6
"SLC66A1L",6
"IFT80",6
"BCHE",6
"GPR160",6
"PHC3",6
"NAALADL2",6
"MFN1",6
"GNB4",6
"TTC14",6
"ATP11B",6
"TBCCD1",6
"DNAJB11",6
"MASP1",6
"P3H2",6
"HES1",6
"LRRC15",6
"XXYLT1",6
"PCYT1A",6
"PIGX",6
"CEP19",6
"FYTTD1",6
"IQCG",6
"LMLN",6
"RNF212",6
"UVSSA",6
"AC118281.1",6
"LETM1",6
"ADRA2C",6
"WFS1",6
"KIAA0232",6
"ZNF518B",6
"CPEB2",6
"FBXL5",6
"CD38",6
"RBPJ",6
"TBC1D19",6
"STIM2",6
"FAM114A1",6
"KLHL5",6
"CORIN",6
"TEC",6
"SGCB",6
"LNX1",6
"CLOCK",6
"FDCSP",6
"RUFY3",6
"SLC4A4",6
"BTC",6
"G3BP2",6
"SCARB2",6
"FAM47E",6
"CCDC158",6
"BMP3",6
"SCD5",6
"CDS1",6
"WDFY3",6
"MAPK10",6
"SPP1",6
"HERC3",6
"NAP1L5",6
"FAM13A",6
"C4orf54",6
"DNAJB14",6
"SGMS2",6
"OSTC",6
"PLA2G12A",6
"CFI",6
"EGF",6
"ALPK1",6
"SEC24D",6
"C4orf3",6
"ANXA5",6
"TMEM155",6
"CCNA2",6
"FAT4",6
"INTU",6
"C4orf33",6
"ELMOD2",6
"ZNF330",6
"MMAA",6
"SLC10A7",6
"TRIM2",6
"DCHS2",6
"LRAT",6
"MAP9",6
"TDO2",6
"FNIP2",6
"CLCN3",6
"GALNT7",6
"FBXO8",6
"WDR17",6
"ASB5",6
"SPCS3",6
"TRAPPC11",6
"ACSL1",6
"SLC25A4",6
"LRP2BP",6
"ANKRD37",6
"UFSP2",6
"C4orf47",6
"CCDC110",6
"SORBS2",6
"ROPN1L",6
"FBXL7",6
"MYO10",6
"CDH18",6
"CDH6",6
"C5orf22",6
"PDZD2",6
"LMBRD2",6
"NADK2",6
"GDNF",6
"C5orf51",6
"NIM1K",6
"NNT",6
"EMB",6
"ISL1",6
"ARL15",6
"PLPP1",6
"RNF180",6
"CD180",6
"PIK3R1",6
"MARVELD2",6
"ANKRA2",6
"GFM2",6
"FAM169A",6
"POLK",6
"AGGF1",6
"PDE8B",6
"WDR41",6
"SCAMP1",6
"SERINC5",6
"ZFYVE16",6
"FAM151B",6
"RASGRF2",6
"SSBP2",6
"ATG10",6
"TMEM167A",6
"ARRDC3",6
"NR2F1",6
"FAM172A",6
"FAM81B",6
"TTC37",6
"RHOBTB3",6
"CAST",6
"ERAP2",6
"LNPEP",6
"FAM174A",6
"EFNA5",6
"FER",6
"PJA2",6
"STARD4",6
"NREP",6
"YTHDC2",6
"AP3S1",6
"DTWD2",6
"DMXL1",6
"HSD17B4",6
"PPIC",6
"GRAMD2B",6
"PRRC1",6
"LYRM7",6
"P4HA2",6
"KIF3A",6
"AFF4",6
"C5orf15",6
"SKP1",6
"SAR1B",6
"TXNDC15",6
"KLHL3",6
"REEP2",6
"CXXC5",6
"PURA",6
"IGIP",6
"PCDHA1",6
"PCDHB7",6
"PCDHB8",6
"PCDHB16",6
"PCDHB9",6
"PCDHB10",6
"PCDHB11",6
"PCDHB13",6
"PCDHB14",6
"PCDHB15",6
"PCDHGA3",6
"PCDHGB2",6
"PCDHGA5",6
"PCDHGB3",6
"PCDHGA6",6
"PCDHGA7",6
"PCDHGB4",6
"PCDHGA8",6
"PCDHGB5",6
"PCDHGB6",6
"PCDHGB7",6
"PCDHGA11",6
"HDAC3",6
"RNF14",6
"NDFIP1",6
"NR3C1",6
"PLAC8L1",6
"PPP2R2B",6
"SPINK1",6
"SCGB3A2",6
"PCYOX1L",6
"ARHGEF37",6
"CDX1",6
"SLC36A1",6
"FAT2",6
"FAM114A2",6
"GALNT10",6
"CNOT8",6
"ADAM19",6
"LSM11",6
"ATP10B",6
"UBTD2",6
"ARL10",6
"RGS14",6
"TBC1D9B",6
"NQO2",6
"TUBB2B",6
"SLC22A23",6
"PPP1R3G",6
"SLC35B3",6
"TBC1D7",6
"GFOD1",6
"SIRT5",6
"RNF182",6
"ATXN1",6
"RBM24",6
"FAM8A1",6
"ACOT13",6
"HFE",6
"BTN3A1",6
"BTN3A3",6
"BTN2A1",6
"PRSS16",6
"ZNF391",6
"HLA-G",6
"HLA-E",6
"TUBB",6
"HLA-C",6
"VWA7",6
"HSPA1L",6
"SLC44A4",6
"C4A",6
"C4B",6
"TAP1",6
"SLC39A7",6
"B3GALT4",6
"LEMD2",6
"ILRUN",6
"SCUBE3",6
"FKBP5",6
"CPNE5",6
"C6orf89",6
"CCDC167",6
"TFEB",6
"RSPH9",6
"VEGFA",6
"C6orf223",6
"RCAN2",6
"ADGRF2",6
"GSTA2",6
"GSTA1",6
"CILK1",6
"ELOVL5",6
"HMGCLL1",6
"DST",6
"ZNF451",6
"LMBRD1",6
"SLC17A5",6
"CD109",6
"TMEM30A",6
"MYO6",6
"LCA5",6
"BCKDHB",6
"IBTK",6
"DOP1A",6
"PGM3",6
"CYB5R4",6
"ZNF292",6
"AKIRIN2",6
"RRAGD",6
"TSTD3",6
"SIM1",6
"GRIK2",6
"BVES",6
"PRDM1",6
"CD24",6
"OSTM1",6
"SNX3",6
"AFG1L",6
"MICAL1",6
"AK9",6
"FIG4",6
"CDK19",6
"SLC16A10",6
"REV3L",6
"FAM229B",6
"FRK",6
"CEP85L",6
"TBC1D32",6
"GJA1",6
"RNF217",6
"HDDC2",6
"HINT3",6
"MED23",6
"MOXD1",6
"SLC2A12",6
"PERP",6
"ARFGEF3",6
"NHSL1",6
"PLAGL1",6
"UTRN",6
"SHPRH",6
"GRM1",6
"STXBP5",6
"GINM1",6
"LATS1",6
"ULBP2",6
"GTF2H5",6
"TULP4",6
"SYTL3",6
"MPC1",6
"C7orf50",6
"GPR146",6
"MICALL2",6
"RBAK",6
"FSCN1",6
"KDELR2",6
"UMAD1",6
"TMEM106B",6
"SCIN",6
"DGKB",6
"CRPPA",6
"ANKMY2",6
"TSPAN13",6
"SNX13",6
"ITGB8",6
"FAM126A",6
"GPNMB",6
"TAX1BP1",6
"FKBP14",6
"PLEKHA8",6
"BBS9",6
"KIAA0895",6
"HECW1",6
"OGDH",6
"PKD1L1",6
"GRB10",6
"ERV3-1",6
"TPST1",6
"VPS37D",6
"GTF2IRD2B",6
"PHTF2",6
"CD36",6
"CACNA2D1",6
"SEMA3D",6
"CROT",6
"STEAP2",6
"AKAP9",6
"ANKIB1",6
"VPS50",6
"COL1A2",6
"CASD1",6
"SGCE",6
"PEG10",6
"PON2",6
"PDK4",6
"NPTX2",6
"GJC3",6
"AZGP1",6
"GPC2",6
"AGFG2",6
"TFR2",6
"NAT16",6
"COL26A1",6
"LRRC17",6
"SRPK2",6
"DNAJB9",6
"CAV2",6
"CAV1",6
"IQUB",6
"HILPDA",6
"CALU",6
"TSPAN33",6
"STRIP2",6
"KLHDC10",6
"COPG2",6
"AKR1B1",6
"AKR1B10",6
"BPGM",6
"WDR91",6
"STMP1",6
"MTPN",6
"DGKI",6
"CREB3L2",6
"KIAA1549",6
"ZC3HAV1",6
"TTC26",6
"UBN2",6
"TBXAS1",6
"KDM7A",6
"MKRN1",6
"BRAF",6
"WEE2",6
"GSTK1",6
"TCAF2",6
"CUL1",6
"PDIA4",6
"ZNF862",6
"ACTR3C",6
"REPIN1",6
"ZNF775",6
"AC073111.4",6
"FASTK",6
"GALNT11",6
"KMT2C",6
"ESYT2",6
"WDR60",6
"MOSPD2",6
"PIR",6
"CA5B",6
"SH3KBP1",6
"BCLAF3",6
"PDK3",6
"XK",6
"DYNLT3",6
"SYTL5",6
"MED14",6
"USP9X",6
"CASK",6
"MAOB",6
"EFHC2",6
"ZNF630",6
"WAS",6
"PIM2",6
"KCND1",6
"CLCN5",6
"CCNB3",6
"FAM156A",6
"KANTR",6
"WNK3",6
"MAGED2",6
"FAM104B",6
"UBQLN2",6
"ZC3H12B",6
"EFNB1",6
"CHIC1",6
"RLIM",6
"NEXMIF",6
"ATRX",6
"ATP7A",6
"PGK1",6
"PGAM4",6
"TAF9B",6
"BRWD3",6
"SH3BGRL",6
"KLHL4",6
"ARMCX3",6
"ZMAT1",6
"TCEAL3",6
"MORF4L2",6
"FAM199X",6
"RNF128",6
"TBC1D8B",6
"TSC22D3",6
"MID2",6
"VSIG1",6
"PSMD10",6
"COL4A5",6
"AMOT",6
"IL13RA1",6
"SOWAHD",6
"LAMP2",6
"CCDC160",6
"RTL8C",6
"ZNF449",6
"SMIM10L2A",6
"SLC9A6",6
"ARHGEF6",6
"ATP11C",6
"FMR1",6
"AFF2",6
"IDS",6
"PNCK",6
"SLC6A8",6
"TKTL1",6
"MPP1",6
"F8",6
"CLIC2",6
"VAMP7",6
"TNKS",6
"MTMR9",6
"TUSC3",6
"MTMR7",6
"ASAH1",6
"GFRA2",6
"HR",6
"SLC39A14",6
"PPP3CC",6
"AC107959.5",6
"TNFRSF10C",6
"ENTPD4",6
"KCTD9",6
"BNIP3L",6
"CLU",6
"FBXO16",6
"LEPROTL1",6
"MBOAT4",6
"DCTN6",6
"PPP2CB",6
"RNF122",6
"UNC5D",6
"DDHD2",6
"TACC1",6
"PLEKHA2",6
"TM2D2",6
"ANK1",6
"UBE2V2",6
"OPRK1",6
"RP1",6
"BPNT2",6
"ADHFE1",6
"MYBL1",6
"TRPA1",6
"PI15",6
"TPD52",6
"PAG1",6
"SLC26A7",6
"TMEM67",6
"FSBP",6
"ESRP1",6
"GDF6",6
"NIPAL2",6
"RNF19A",6
"BAALC",6
"CTHRC1",6
"LRP12",6
"ZFPM2",6
"OXR1",6
"ZHX1",6
"ANXA13",6
"ASAP1",6
"NDRG1",6
"PPP1R16A",6
"GPT",6
"ERMP1",6
"KIAA2026",6
"KDM4C",6
"TYRP1",6
"SNAPC3",6
"BNC2",6
"RRAGA",6
"DENND4C",6
"KLHL9",6
"CDKN2B",6
"DMRTA1",6
"B4GALT1",6
"FAM219A",6
"DNAI1",6
"DCTN3",6
"DNAJB5",6
"PIGO",6
"UNC13B",6
"CA9",6
"TMEM8B",6
"ZBTB5",6
"APBA1",6
"PTAR1",6
"TRPM3",6
"CARNMT1",6
"GCNT1",6
"GAS1",6
"GADD45G",6
"ECM2",6
"BARX1",6
"CCDC180",6
"SLC44A1",6
"ELP1",6
"FRRS1L",6
"EPB41L4B",6
"DNAJC25",6
"PTBP3",6
"ZFP37",6
"SLC31A1",6
"ZNF618",6
"BRINP1",6
"RAB14",6
"SCAI",6
"GAPVD1",6
"RALGPS1",6
"ANGPTL2",6
"SLC2A8",6
"ENG",6
"GOLGA2",6
"PRRX2",6
"TOR1B",6
"FNBP1",6
"GPR107",6
"FIBCD1",6
"NACC2",6
"AJM1",6
"MAMDC4",6
"ABCA2",6
"UAP1L1",6
"CDHR5",6
"IFITM10",6
"STIM1",6
"TRIM6",6
"TRIM3",6
"TUB",6
"LMO1",6
"TMEM9B",6
"SBF2",6
"USP47",6
"TEAD1",6
"ARNTL",6
"COPB1",6
"NUCB2",6
"LDHA",6
"SPTY2D1",6
"ANO5",6
"SLC5A12",6
"CCDC34",6
"LGR4",6
"METTL15",6
"ELP4",6
"DEPDC7",6
"HIPK3",6
"FBXO3",6
"PDHX",6
"PAMR1",6
"TSPAN18",6
"CRY2",6
"HARBI1",6
"MTCH2",6
"PTPRJ",6
"TCN1",6
"ZP1",6
"AHNAK",6
"ROM1",6
"HNRNPUL2",6
"SLC3A2",6
"RTN3",6
"MARK2",6
"PC",6
"KDM2A",6
"RAD9A",6
"TBC1D10C",6
"KMT5B",6
"AP003071.5",6
"NADSYN1",6
"FAM168A",6
"RAB6A",6
"DNAJB13",6
"P4HA3",6
"XRRA1",6
"SLCO2B1",6
"SERPINH1",6
"MAP6",6
"TSKU",6
"AQP11",6
"TENM4",6
"PRCP",6
"PRSS23",6
"SLC36A4",6
"MTMR2",6
"JRKL",6
"CEP126",6
"MMP7",6
"GUCY1A2",6
"CUL5",6
"ATM",6
"COLCA2",6
"PPP2R1B",6
"PIH1D2",6
"SCN4B",6
"MPZL3",6
"HYOU1",6
"TLCD5",6
"ARHGEF12",6
"GRIK4",6
"FEZ1",6
"CDON",6
"ST3GAL4",6
"C11orf45",6
"IGSF9B",6
"JAM3",6
"VPS26B",6
"AKR1C3",6
"FBH1",6
"PFKFB3",6
"DHTKD1",6
"SEC61A2",6
"PHYH",6
"MINDY3",6
"CUBN",6
"YME1L1",6
"ACBD5",6
"RAB18",6
"MPP7",6
"ZNF248",6
"ZNF25",6
"ZNF33A",6
"CSGALNACT2",6
"LINC02881",6
"CXCL12",6
"RASSF4",6
"DEPP1",6
"OR13A1",6
"ALOX5",6
"FO681492.1",6
"SGMS1",6
"PRKG1",6
"FAM13C",6
"SLC16A9",6
"CABCOCO1",6
"DNAJC12",6
"TET1",6
"TSPAN15",6
"UNC5B",6
"CDH23",6
"PSAP",6
"ASCC1",6
"DDIT4",6
"P4HA1",6
"SYNPO2L",6
"ZNF503",6
"LDB3",6
"PTEN",6
"LIPA",6
"IFIT1",6
"PPP1R3C",6
"TNKS2",6
"CYP26A1",6
"SORBS1",6
"ZNF518A",6
"SLIT1",6
"CUTC",6
"SCD",6
"SFXN3",6
"KAZALD1",6
"DPCD",6
"XPNPEP1",6
"ADD3",6
"MXI1",6
"CASP7",6
"HSPA12A",6
"LHPP",6
"FAM53B",6
"ADAM12",6
"LRRC27",6
"CYP2E1",6
"WNK1",6
"PARP11",6
"C12orf4",6
"TNFRSF1A",6
"SCNN1A",6
"LAG3",6
"GPR162",6
"TPI1",6
"ENO2",6
"SLC2A14",6
"FOXJ2",6
"ETV6",6
"FAM234B",6
"ATF7IP",6
"MGP",6
"BCAT1",6
"ETFRF1",6
"BHLHE41",6
"SSPN",6
"ERGIC2",6
"IPO8",6
"DENND5B",6
"ALG10B",6
"KIF21A",6
"SLC2A13",6
"LRRK2",6
"TMEM117",6
"NELL2",6
"ARID2",6
"SCAF11",6
"SLC38A2",6
"SLC48A1",6
"ADCY6",6
"PRPH",6
"KCNH3",6
"GPD1",6
"CERS5",6
"TFCP2",6
"SLC4A8",6
"KRT4",6
"CSAD",6
"NFE2",6
"SLC39A5",6
"ANKRD52",6
"PAN2",6
"LRP1",6
"GLI1",6
"B4GALNT1",6
"TSPAN31",6
"EEF1AKMT3",6
"ATP23",6
"MON2",6
"HELB",6
"CAND1",6
"KCNMB4",6
"CAPS2",6
"ZDHHC17",6
"SYT1",6
"PPP1R12A",6
"OTOGL",6
"RASSF9",6
"CEP290",6
"GALNT4",6
"EPYC",6
"LUM",6
"DCN",6
"NUDT4",6
"VEZT",6
"APAF1",6
"DEPDC4",6
"SCYL2",6
"NR1H4",6
"ARL1",6
"WASHC3",6
"IGF1",6
"TDG",6
"HCFC2",6
"EID3",6
"ALDH1L2",6
"RIC8B",6
"TMEM263",6
"MTERF2",6
"IFT81",6
"OAS1",6
"SRRM4",6
"BICDL1",6
"COQ5",6
"MLEC",6
"MORN3",6
"B3GNT4",6
"ABCB9",6
"PITPNM2",6
"MPHOSPH9",6
"TMED2",6
"CHFR",6
"SHISA2",6
"LNX2",6
"UBL3",6
"ALOX5AP",6
"NBEA",6
"SMAD9",6
"NHLRC3",6
"COG6",6
"FOXO1",6
"KBTBD7",6
"DGKH",6
"AKAP11",6
"KCTD4",6
"ITM2B",6
"RB1",6
"RCBTB2",6
"DHRS12",6
"PCDH9",6
"CLN5",6
"EDNRB",6
"SLITRK6",6
"GPC6",6
"GPR180",6
"DNAJC3",6
"HS6ST3",6
"RAP2A",6
"POGLUT2",6
"ARHGEF7",6
"ANG",6
"CHD8",6
"RAB2B",6
"SLC7A8",6
"STRN3",6
"HECTD1",6
"HEATR5A",6
"EGLN3",6
"SPTSSA",6
"SRP54",6
"RALGAPA1",6
"SEC23A",6
"MIA2",6
"KLHL28",6
"SOS2",6
"TRIM9",6
"ERO1A",6
"TMEM260",6
"OTX2",6
"EXOC5",6
"ARMH4",6
"JKAMP",6
"AL355916.3",6
"KCNH5",6
"SPTB",6
"MPP5",6
"TMEM229B",6
"PIGH",6
"EXD2",6
"PCNX1",6
"DNAL1",6
"MLH3",6
"TMED10",6
"TGFB3",6
"GPATCH2L",6
"CIPC",6
"ISM2",6
"SEL1L",6
"SERPINA5",6
"EML1",6
"DEGS2",6
"CDC42BPB",6
"EXOC3L4",6
"TNFAIP2",6
"ADSS1",6
"AKT1",6
"JAG2",6
"TEX22",6
"CRIP2",6
"NDN",6
"GOLGA8G",6
"GOLGA8J",6
"GOLGA8Q",6
"GOLGA8K",6
"GJD2",6
"ACTC1",6
"BMF",6
"MAP1A",6
"GOLM2",6
"SECISBP2L",6
"DMXL2",6
"MYO5A",6
"DNAAF4",6
"RFX7",6
"MNS1",6
"ZNF280D",6
"ALDH1A2",6
"MINDY2",6
"GCNT3",6
"BNIP2",6
"RORA",6
"VPS13C",6
"CA12",6
"CSNK1G1",6
"OAZ2",6
"IGDCC3",6
"DPP8",6
"HACD3",6
"IQCH",6
"CT62",6
"MYO9A",6
"PKM",6
"ARIH1",6
"NPTN",6
"CD276",6
"CYP1A2",6
"MPI",6
"HMG20A",6
"IREB2",6
"CHRNA3",6
"MINAR1",6
"CEMIP",6
"TMC3",6
"GOLGA6L9",6
"HOMER2",6
"ADAMTSL3",6
"IDH2",6
"ARRDC4",6
"TTC23",6
"CHSY1",6
"RHBDL1",6
"LMF1",6
"UNKL",6
"RAB26",6
"SRRM2",6
"NAA60",6
"SLX4",6
"SRL",6
"VASN",6
"ROGDI",6
"UBN1",6
"GRIN2A",6
"ATF7IP2",6
"SOCS1",6
"SHISA9",6
"PDXDC1",6
"CLEC19A",6
"COG7",6
"UBFD1",6
"SLC5A11",6
"IL21R",6
"TLCD3B",6
"ORAI3",6
"HSD3B7",6
"PRSS53",6
"VKORC1",6
"ZNF720",6
"TP53TG3D",6
"C16orf87",6
"PHKB",6
"CNEP1R1",6
"CHD9",6
"AKTIP",6
"FTO",6
"LPCAT2",6
"MT3",6
"NLRC5",6
"RSPRY1",6
"ADGRG1",6
"CFAP20",6
"DYNC1LI2",6
"NOL3",6
"HSD11B2",6
"NFATC3",6
"NQO1",6
"CHST4",6
"AP1G1",6
"GLG1",6
"LDHD",6
"DYNLRB2",6
"PKD1L2",6
"HSDL1",6
"KIAA0513",6
"SLC7A5",6
"ZNF469",6
"GALNS",6
"SERPINF2",6
"PAFAH1B1",6
"C17orf107",6
"ZFP3",6
"TXNDC17",6
"YBX2",6
"ACAP1",6
"FGF11",6
"DNAH2",6
"PER1",6
"SLC25A35",6
"TRIM16",6
"ZNF624",6
"CCDC144A",6
"AC098850.3",6
"TOM1L2",6
"TRIM16L",6
"TVP23B",6
"MFAP4",6
"WSB1",6
"AC005726.1",6
"UNC119",6
"ALDOC",6
"RSKR",6
"PIPOX",6
"SEZ6",6
"TAOK1",6
"CORO6",6
"SSH2",6
"CPD",6
"RHOT1",6
"AP2B1",6
"MMP28",6
"PLXDC1",6
"GSDMB",6
"CASC3",6
"KRT12",6
"KRT16",6
"P3H4",6
"ARL4D",6
"TMUB2",6
"MAP3K14",6
"MAPT",6
"SP6",6
"COPZ2",6
"NFE2L1",6
"SNX11",6
"GIP",6
"COL1A1",6
"XYLT2",6
"CHAD",6
